days,miles,receipts,reimbursement,case_id,miles_per_day,receipts_per_day,reimbursement_per_day,cost_per_mile,sequence,cluster_kmeans,cluster_dbscan,cluster_gmm,trip_length_bucket,efficiency_bucket,receipt_bucket,efficiency_category,cents,outlier_zscore,outlier_iqr,outlier_iforest,outlier_lof,outlier_count,is_outlier
8,936.0,556.28,1277.26,938,117.0,69.535,159.6575,0.5943162393162393,938,1,0,1,long(7-10),high(100-200),high(500-1000),low,26,False,False,False,False,0,False
1,1002.0,2320.13,1475.4,939,1002.0,2320.13,1475.4,2.315499001996008,939,3,-1,3,short(1-3),,very_high(1000+),,40,False,False,True,False,1,False
7,83.0,137.84,482.65,940,11.857142857142858,19.69142857142857,68.95,1.660722891566265,940,1,0,1,long(7-10),low(<50),medium(100-500),low,65,False,False,False,False,0,False
9,191.0,789.52,1058.5,941,21.22222222222222,87.72444444444444,117.61111111111111,4.133612565445026,941,1,0,0,long(7-10),low(<50),high(500-1000),low,50,False,False,False,False,0,False
3,280.0,1090.37,1256.92,942,93.33333333333333,363.45666666666665,418.97333333333336,3.894178571428571,942,2,0,2,short(1-3),medium(50-100),very_high(1000+),low,92,False,False,False,False,0,False
5,644.0,2383.17,1785.53,943,128.8,476.634,357.106,3.7005745341614906,943,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,53,False,False,False,False,0,False
10,498.0,992.86,1395.03,944,49.8,99.286,139.503,1.9936947791164659,944,1,0,0,long(7-10),low(<50),high(500-1000),low,3,False,False,False,False,0,False
4,317.0,1793.28,1518.93,945,79.25,448.32,379.7325,5.6570347003154575,945,2,0,2,medium(4-6),medium(50-100),very_high(1000+),low,93,False,False,False,False,0,False
4,1100.0,370.61,860.32,946,275.0,92.6525,215.08,0.33691818181818184,946,1,0,2,medium(4-6),very_high(200+),medium(100-500),high,32,False,False,False,False,0,False
4,263.0,2469.06,1503.98,947,65.75,617.265,375.995,9.388060836501902,947,2,0,2,medium(4-6),medium(50-100),very_high(1000+),low,98,False,False,False,False,0,False
4,932.0,1287.34,1513.28,948,233.0,321.835,378.32,1.3812660944206008,948,2,0,2,medium(4-6),very_high(200+),very_high(1000+),high,28,False,False,False,False,0,False
14,343.0,2013.4,1839.05,949,24.5,143.81428571428572,131.3607142857143,5.86997084548105,949,0,0,0,very_long(11+),low(<50),very_high(1000+),low,5,False,False,False,False,0,False
2,274.0,888.24,917.79,950,137.0,444.12,458.895,3.241751824817518,950,2,0,2,short(1-3),high(100-200),high(500-1000),low,79,False,False,False,False,0,False
1,759.0,330.29,500.92,951,759.0,330.29,500.92,0.4351646903820817,951,3,-1,3,short(1-3),very_high(200+),medium(100-500),high,92,False,False,True,True,2,True
8,204.0,2178.45,1506.38,952,25.5,272.30625,188.2975,10.678676470588234,952,2,0,1,long(7-10),low(<50),very_high(1000+),low,38,False,False,False,False,0,False
10,396.0,2068.65,1556.68,953,39.6,206.865,155.668,5.223863636363636,953,0,0,0,long(7-10),low(<50),very_high(1000+),low,68,False,False,False,False,0,False
6,840.0,870.82,1496.46,954,140.0,145.13666666666668,249.41,1.0366904761904763,954,1,0,1,medium(4-6),high(100-200),high(500-1000),low,46,False,False,False,False,0,False
7,756.0,1473.59,1961.96,955,108.0,210.51285714285714,280.28000000000003,1.9491931216931215,955,0,0,1,long(7-10),high(100-200),very_high(1000+),low,96,False,False,False,False,0,False
4,1048.0,279.75,780.15,956,262.0,69.9375,195.0375,0.2669370229007634,956,1,0,2,medium(4-6),very_high(200+),medium(100-500),high,15,False,False,False,False,0,False
9,800.0,39.96,1158.68,957,88.88888888888889,4.44,128.74222222222224,0.04995,957,1,0,0,long(7-10),medium(50-100),low(<100),low,68,False,False,False,False,0,False
3,240.0,1895.67,1386.33,958,80.0,631.89,462.10999999999996,7.898625,958,2,0,2,short(1-3),medium(50-100),very_high(1000+),low,33,False,False,False,False,0,False
13,997.0,920.48,2124.16,959,76.6923076923077,70.80615384615385,163.39692307692306,0.9232497492477433,959,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,16,False,False,False,False,0,False
2,826.0,2163.39,1523.26,960,413.0,1081.695,761.63,2.61911622276029,960,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,26,False,False,False,False,0,False
6,194.0,914.25,1168.72,961,32.333333333333336,152.375,194.78666666666666,4.712628865979381,961,1,0,1,medium(4-6),low(<50),high(500-1000),low,72,False,False,False,False,0,False
4,333.0,1934.76,1467.52,962,83.25,483.69,366.88,5.81009009009009,962,2,0,2,medium(4-6),medium(50-100),very_high(1000+),low,52,False,False,False,False,0,False
8,1053.0,1864.01,1794.57,963,131.625,233.00125,224.32125,1.770189933523267,963,0,0,1,long(7-10),high(100-200),very_high(1000+),low,57,False,False,False,False,0,False
12,466.0,1291.33,1770.37,964,38.833333333333336,107.61083333333333,147.53083333333333,2.7710944206008583,964,0,0,0,very_long(11+),low(<50),very_high(1000+),low,37,False,False,False,False,0,False
8,916.0,2417.62,1755.05,965,114.5,302.2025,219.38125,2.6393231441048033,965,0,0,1,long(7-10),high(100-200),very_high(1000+),low,5,False,False,False,False,0,False
11,322.0,1251.3,1732.46,966,29.272727272727273,113.75454545454545,157.49636363636364,3.8860248447204966,966,0,0,0,very_long(11+),low(<50),very_high(1000+),low,46,False,False,False,False,0,False
13,11.0,1114.96,1555.48,967,0.8461538461538461,85.76615384615386,119.65230769230769,101.36,967,1,0,0,very_long(11+),low(<50),very_high(1000+),low,48,False,False,False,False,0,False
7,250.0,364.79,718.71,968,35.714285714285715,52.112857142857145,102.67285714285715,1.45916,968,1,0,0,long(7-10),low(<50),medium(100-500),low,71,False,False,False,False,0,False
5,247.0,296.51,594.93,969,49.4,59.302,118.98599999999999,1.2004453441295546,969,1,0,1,medium(4-6),low(<50),medium(100-500),low,92,False,False,False,False,0,False
14,1158.0,2104.61,1899.69,970,82.71428571428571,150.32928571428573,135.69214285714287,1.8174525043177894,970,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,69,False,False,False,False,0,False
11,1095.0,1071.83,2159.33,971,99.54545454545455,97.43909090909091,196.30272727272725,0.9788401826484018,971,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,33,False,False,False,False,0,False
11,1149.0,270.81,1284.51,972,104.45454545454545,24.61909090909091,116.77363636363636,0.23569190600522194,972,0,0,0,very_long(11+),high(100-200),medium(100-500),low,51,False,False,False,False,0,False
9,14.0,1057.38,1372.31,973,1.5555555555555556,117.48666666666668,152.4788888888889,75.52714285714286,973,1,0,0,long(7-10),low(<50),very_high(1000+),low,31,False,False,False,False,0,False
4,184.0,983.77,1202.69,974,46.0,245.9425,300.6725,5.346576086956522,974,1,0,1,medium(4-6),low(<50),high(500-1000),low,69,False,False,False,False,0,False
6,135.0,2488.22,1561.2,975,22.5,414.7033333333333,260.2,18.431259259259257,975,2,0,1,medium(4-6),low(<50),very_high(1000+),low,20,False,False,False,False,0,False
5,717.0,1508.97,1722.49,976,143.4,301.794,344.498,2.104560669456067,976,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,49,False,False,False,False,0,False
1,389.0,1964.96,1228.94,977,389.0,1964.96,1228.94,5.051311053984576,977,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,94,False,False,True,True,2,True
3,1136.0,1296.54,1536.6,978,378.6666666666667,432.18,512.1999999999999,1.1413204225352112,978,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,60,False,False,False,True,1,False
13,145.0,2202.42,1716.13,979,11.153846153846153,169.41692307692307,132.01000000000002,15.189103448275862,979,0,0,0,very_long(11+),low(<50),very_high(1000+),low,13,False,False,False,False,0,False
1,1122.0,861.5,1081.05,980,1122.0,861.5,1081.05,0.767825311942959,980,3,-1,3,short(1-3),,high(500-1000),,5,False,False,True,False,1,False
14,383.0,97.95,1203.93,981,27.357142857142858,6.996428571428572,85.995,0.25574412532637075,981,1,0,0,very_long(11+),low(<50),low(<100),low,93,False,False,False,True,1,False
1,309.0,1211.37,1110.55,982,309.0,1211.37,1110.55,3.920291262135922,982,2,-1,3,short(1-3),very_high(200+),very_high(1000+),high,55,False,False,False,False,0,False
14,1090.0,2248.68,1905.5,983,77.85714285714286,160.61999999999998,136.10714285714286,2.0630091743119263,983,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,50,False,False,False,False,0,False
3,278.0,994.9,1167.78,984,92.66666666666667,331.6333333333333,389.26,3.5787769784172663,984,1,0,2,short(1-3),medium(50-100),high(500-1000),low,78,False,False,False,False,0,False
7,1109.0,2397.29,1917.57,985,158.42857142857142,342.46999999999997,273.93857142857144,2.161668169522092,985,0,0,1,long(7-10),high(100-200),very_high(1000+),low,57,False,False,False,False,0,False
12,643.0,2194.16,1758.03,986,53.583333333333336,182.84666666666666,146.5025,3.4123794712286157,986,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,3,False,False,False,False,0,False
11,176.0,1050.67,1444.13,987,16.0,95.51545454545455,131.28454545454545,5.969715909090909,987,1,0,0,very_long(11+),low(<50),very_high(1000+),low,13,False,False,False,False,0,False
7,309.0,1021.75,1309.85,988,44.142857142857146,145.96428571428572,187.12142857142857,3.30663430420712,988,1,0,1,long(7-10),low(<50),very_high(1000+),low,84,False,False,False,False,0,False
3,992.0,1897.41,1539.0,989,330.6666666666667,632.47,513.0,1.9127116935483872,989,2,5,2,short(1-3),very_high(200+),very_high(1000+),high,0,False,False,False,False,0,False
3,175.0,440.19,431.17,990,58.333333333333336,146.73,143.72333333333333,2.5153714285714286,990,1,0,2,short(1-3),medium(50-100),medium(100-500),low,17,False,False,False,False,0,False
5,895.0,2329.69,1791.96,991,179.0,465.938,358.392,2.603005586592179,991,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,96,False,False,False,False,0,False
8,372.0,348.37,950.24,992,46.5,43.54625,118.78,0.936478494623656,992,1,0,0,long(7-10),low(<50),medium(100-500),low,24,False,False,False,False,0,False
5,567.0,193.11,718.3,993,113.4,38.622,143.66,0.3405820105820106,993,1,0,1,medium(4-6),high(100-200),medium(100-500),low,30,False,False,False,False,0,False
8,978.0,710.43,1624.58,994,122.25,88.80375,203.0725,0.7264110429447852,994,0,0,1,long(7-10),high(100-200),high(500-1000),low,58,False,False,False,False,0,False
1,1082.0,1809.49,446.94,995,1082.0,1809.49,446.94,1.6723567467652496,995,3,-1,3,short(1-3),,very_high(1000+),,94,False,False,True,False,1,False
11,636.0,2238.97,1699.94,996,57.81818181818182,203.54272727272726,154.54,3.520393081761006,996,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,94,False,False,False,False,0,False
6,370.0,315.09,946.39,997,61.666666666666664,52.51499999999999,157.73166666666665,0.8515945945945945,997,1,0,1,medium(4-6),medium(50-100),medium(100-500),low,39,False,False,False,False,0,False
8,413.0,222.83,802.95,998,51.625,27.85375,100.36875,0.5395399515738499,998,1,0,0,long(7-10),medium(50-100),medium(100-500),low,95,False,False,False,False,0,False
3,399.0,141.39,546.04,999,133.0,47.129999999999995,182.01333333333332,0.35436090225563904,999,1,0,2,short(1-3),high(100-200),medium(100-500),low,4,False,False,False,False,0,False
